NamedEntity-Organisation: CDU |frequenzy: 1002
NamedEntity-Organisation: Herrn Minister heute gehe |frequenzy: 1
NamedEntity-Organisation: SPD-Basis |frequenzy: 1
NamedEntity-Organisation: Kollege Spahn |frequenzy: 1
NamedEntity-Organisation: Building Information Modeling bzw  der Bauwerksdatenmodellierung |frequenzy: 1
NamedEntity-Organisation: GroKo-Vertretern |frequenzy: 1
NamedEntity-Organisation: GroKo |frequenzy: 1
NamedEntity-Organisation: WORT |frequenzy: 1
NamedEntity-Organisation: SPD Viel |frequenzy: 1
NamedEntity-Organisation: Billion-Euro-Marke |frequenzy: 1
NamedEntity-Organisation: UN-Dekade für Menschen afrikanischer Abstammung |frequenzy: 1
NamedEntity-Organisation: EU-Verantwortungslosigkeit |frequenzy: 1
NamedEntity-Organisation: Bundesparteitag unserer Partei |frequenzy: 1
NamedEntity-Organisation: Oxfam |frequenzy: 1
NamedEntity-Organisation: Kommission für gleichwertige Lebensverhältnisse |frequenzy: 1
NamedEntity-Organisation: Tag Ihnen |frequenzy: 1
NamedEntity-Organisation: ADHS |frequenzy: 1
NamedEntity-Organisation: Blockchain |frequenzy: 1
NamedEntity-Organisation: Kommission „Internet |frequenzy: 1
NamedEntity-Organisation: Halle |frequenzy: 1
NamedEntity-Organisation: Blindes |frequenzy: 1
NamedEntity-Organisation: Zentrums für Europäischen Verbraucherschutz |frequenzy: 1
NamedEntity-Organisation: Verantwortungsethik! |frequenzy: 1
NamedEntity-Organisation: Meinungs- und Zensurmassaker |frequenzy: 1
NamedEntity-Organisation: Nationale Centrum für Tumorerkrankungen |frequenzy: 1
NamedEntity-Organisation: EU-Ziele |frequenzy: 1
NamedEntity-Organisation: Deutschen Gesellschaft für Auswärtige Politik |frequenzy: 1
NamedEntity-Organisation: Frankfurter Allgemeinen |frequenzy: 1
NamedEntity-Organisation: Innovationsnationen |frequenzy: 1
NamedEntity-Organisation: Europäische Union ins Hausaufgabenheft |frequenzy: 1
NamedEntity-Organisation: Deutschen Akademie der Technikwissenschaften |frequenzy: 1
NamedEntity-Organisation: Saal Paulskirche |frequenzy: 1
NamedEntity-Organisation: Mafia |frequenzy: 1
NamedEntity-Organisation: Tiger-Sprung“ |frequenzy: 1
NamedEntity-Organisation: RabanusMechthildRawertAndreas RimkusSönke RixDennis RohdeDr |frequenzy: 1
NamedEntity-Organisation: EU-Innenministern |frequenzy: 1
NamedEntity-Organisation: CDU Sachsen |frequenzy: 1
NamedEntity-Organisation: wenigstens konsequent |frequenzy: 1
NamedEntity-Organisation: Mercosur – Ich |frequenzy: 1
NamedEntity-Organisation: angebracht;denn |frequenzy: 1
NamedEntity-Organisation: Bundesinstitut für Berufsbildung |frequenzy: 1
NamedEntity-Organisation: ERP |frequenzy: 1
NamedEntity-Organisation: Höckes |frequenzy: 1
NamedEntity-Organisation: Hü! |frequenzy: 1
NamedEntity-Organisation: osmanischer Herrschaft |frequenzy: 1
NamedEntity-Organisation: Logistic Hubs |frequenzy: 1
NamedEntity-Organisation: Zeit Warnhinweise |frequenzy: 1
NamedEntity-Organisation: Richtlinie EU  |frequenzy: 1
NamedEntity-Organisation: Die Grünen Dr  Manuela Rottmann |frequenzy: 1
NamedEntity-Organisation: Die grünen Kommunisten |frequenzy: 1
NamedEntity-Organisation: Zentralrat |frequenzy: 1
NamedEntity-Organisation: IT-Kompetenz |frequenzy: 1
NamedEntity-Organisation: deutschen Partei |frequenzy: 1
NamedEntity-Organisation: Hausdurchsuchungen |frequenzy: 1
NamedEntity-Organisation: Servus! |frequenzy: 1
NamedEntity-Organisation: Merz |frequenzy: 1
NamedEntity-Organisation: Union im Bundestag |frequenzy: 1
NamedEntity-Organisation: Dorfladen |frequenzy: 1
NamedEntity-Organisation: EZB Wir |frequenzy: 1
NamedEntity-Organisation: Staatsdiener |frequenzy: 1
NamedEntity-Organisation: EU-Flüchtlingsabwehr |frequenzy: 1
NamedEntity-Organisation: RMV |frequenzy: 1
NamedEntity-Organisation: Einschub |frequenzy: 1
NamedEntity-Organisation: Herrn Lucke |frequenzy: 1
NamedEntity-Organisation: SPD Mein |frequenzy: 1
NamedEntity-Organisation: Gaibacher Konstitutionssäule |frequenzy: 1
NamedEntity-Organisation: Hubertus Heil! |frequenzy: 1
NamedEntity-Organisation: Ministeriums für Bildung und Forschung |frequenzy: 1
NamedEntity-Organisation: Afghanischen Frauenvereins |frequenzy: 1
NamedEntity-Organisation: Graue Wölfe |frequenzy: 1
NamedEntity-Organisation: Slogan der Grauen Wölfe |frequenzy: 1
NamedEntity-Organisation: Bund für jeden Hartz‑IV-Bezieher |frequenzy: 1
NamedEntity-Organisation: CSUHermann |frequenzy: 1
NamedEntity-Organisation: Füreinandereinstehen der Generationen |frequenzy: 1
NamedEntity-Organisation: Fantastisch! |frequenzy: 1
NamedEntity-Organisation: ESM-Änderungsvertrags |frequenzy: 1
NamedEntity-Organisation: Atemschutz |frequenzy: 1
NamedEntity-Organisation: Nationale Klimaschutzinitiative der Bundesregierung |frequenzy: 1
NamedEntity-Organisation: MdB Nüßlein |frequenzy: 1
NamedEntity-Organisation: Kaufhof |frequenzy: 1
NamedEntity-Organisation: Unvorhergesehenes |frequenzy: 1
NamedEntity-Organisation: Deutschen Bundestag Naziideologie |frequenzy: 1
NamedEntity-Organisation: Team People of Colour |frequenzy: 1
NamedEntity-Organisation: Zertifikat |frequenzy: 1
NamedEntity-Organisation: Hunderte Millionen Euro |frequenzy: 1
NamedEntity-Organisation: freiheitlichen Partei AfD |frequenzy: 1
NamedEntity-Organisation: Political Correctness |frequenzy: 1
NamedEntity-Organisation: Innenminister |frequenzy: 1
NamedEntity-Organisation: Gesellschaft Mehrheiten |frequenzy: 1
NamedEntity-Organisation: deutschen Demokraten |frequenzy: 1
NamedEntity-Organisation: AfD Beim Stickoxid |frequenzy: 1
NamedEntity-Organisation: Deutschen Geflügelwirtschaft |frequenzy: 1
NamedEntity-Organisation: Delay |frequenzy: 1
NamedEntity-Organisation: US-Helikopter |frequenzy: 1
NamedEntity-Organisation: Magenta-Sozialistenverachtet |frequenzy: 1
NamedEntity-Organisation: Lindners |frequenzy: 1
NamedEntity-Organisation: Moslembruders |frequenzy: 1
NamedEntity-Organisation: EZB-Mandat |frequenzy: 1
NamedEntity-Organisation: UdSSR |frequenzy: 1
NamedEntity-Organisation: Hapag Lloyd |frequenzy: 1
NamedEntity-Organisation: bayerischen Verfassungsschutz |frequenzy: 1
NamedEntity-Organisation: AHV! |frequenzy: 1
NamedEntity-Organisation: Konfliktbeilegung |frequenzy: 1
NamedEntity-Organisation: erwirtschaften – Woher |frequenzy: 1
NamedEntity-Organisation: Arbeitnehmerpartei |frequenzy: 1
NamedEntity-Organisation: rot-rot-grüne Berliner Landesregierung |frequenzy: 1
NamedEntity-Organisation: HunkoUlla |frequenzy: 1
NamedEntity-Organisation: BartolLothar |frequenzy: 1
NamedEntity-Organisation: Ach Göttchen! |frequenzy: 1
NamedEntity-Organisation: bürgerlich-konservative Partei |frequenzy: 1
NamedEntity-Organisation: libanesischen Partner |frequenzy: 1
NamedEntity-Organisation: Ausgeweitete Tempo-30-Zonen |frequenzy: 1
NamedEntity-Organisation: AggelidisRenata |frequenzy: 1
NamedEntity-Organisation: Strande! |frequenzy: 1
NamedEntity-Organisation: ZLS |frequenzy: 1
NamedEntity-Organisation: Corona |frequenzy: 1
NamedEntity-Organisation: Iss |frequenzy: 1
NamedEntity-Organisation: Deutsche Corporate Governance Kodex |frequenzy: 1
NamedEntity-Organisation: EU Außenhandel |frequenzy: 1
NamedEntity-Organisation: Technische Hilfswerk |frequenzy: 1
NamedEntity-Organisation: EU-Vorgaben |frequenzy: 1
NamedEntity-Organisation: Nationale Bildungsbericht |frequenzy: 1
NamedEntity-Organisation: CPI-zertifizierten Masken |frequenzy: 1
NamedEntity-Organisation: Dr GeorgNüßleinCDU |frequenzy: 1
NamedEntity-Organisation: Stiftung „Haus der kleinen Forscher |frequenzy: 1
NamedEntity-Organisation: Gedenkfeier |frequenzy: 1
NamedEntity-Organisation: Malteser |frequenzy: 1
NamedEntity-Organisation: Entschädigungshöhe |frequenzy: 1
NamedEntity-Organisation: Kein Verfassungsschutz der Welt |frequenzy: 1
NamedEntity-Organisation: Yüksekdag |frequenzy: 1
NamedEntity-Organisation: Fairer |frequenzy: 1
NamedEntity-Organisation: LKA |frequenzy: 1
NamedEntity-Organisation: Bremer Lürssen-Gruppe |frequenzy: 1
NamedEntity-Organisation: Zerstörungswut |frequenzy: 1
NamedEntity-Organisation: Versagens der Bundesregierung bei dem Wettlauf |frequenzy: 1
NamedEntity-Organisation: Bundesverband Medizintechnologie |frequenzy: 1
NamedEntity-Organisation: UN-Menschenrechtserklärung |frequenzy: 1
NamedEntity-Organisation: Protokoll 1Anlage 11Wir |frequenzy: 1
NamedEntity-Organisation: Polygamie |frequenzy: 1
NamedEntity-Organisation: Continental 160 Arbeitsplätze |frequenzy: 1
NamedEntity-Organisation: Long Short-Term Algorithm  |frequenzy: 1
NamedEntity-Organisation: Madsack KG |frequenzy: 1
NamedEntity-Organisation: Zeitargument |frequenzy: 1
NamedEntity-Organisation: EZB-Gegner |frequenzy: 1
NamedEntity-Organisation: CO2-Steuer“ Wir |frequenzy: 1
NamedEntity-Organisation: US-Administration |frequenzy: 1
NamedEntity-Organisation: Richtig! |frequenzy: 1
NamedEntity-Organisation: Systems der sozialen Sicherheit |frequenzy: 1
NamedEntity-Organisation: Fedwire |frequenzy: 1
NamedEntity-Organisation: Antragsteller Union |frequenzy: 1
NamedEntity-Organisation: türkischen Militär |frequenzy: 1
NamedEntity-Organisation: ING Bank |frequenzy: 1
NamedEntity-Organisation: Big Union is watching you now! |frequenzy: 1
NamedEntity-Organisation: Heron TP |frequenzy: 1
NamedEntity-Organisation: Tech Growth Fund |frequenzy: 1
NamedEntity-Organisation: Gesundheitsministerium für globale Gesundheit |frequenzy: 1
NamedEntity-Organisation: Vorstands des Vereins |frequenzy: 1
NamedEntity-Organisation: International Advisory Board on Global Health |frequenzy: 1
NamedEntity-Organisation: Zeit ja ganz gut nutzen |frequenzy: 1
NamedEntity-Organisation: NATO-Dienst |frequenzy: 1
NamedEntity-Organisation: Edeka |frequenzy: 1
NamedEntity-Organisation: Tugendweltmeister |frequenzy: 1
NamedEntity-Organisation: Föst |frequenzy: 1
NamedEntity-Organisation: Nordkorea |frequenzy: 1
NamedEntity-Organisation: Industrial Data |frequenzy: 1
NamedEntity-Organisation: Monatelang! |frequenzy: 1
NamedEntity-Organisation: GroKo besprochen |frequenzy: 1
NamedEntity-Organisation: SED-Mitglied |frequenzy: 1
NamedEntity-Organisation: GEAS |frequenzy: 1
NamedEntity-Organisation: NLWKN |frequenzy: 1
NamedEntity-Organisation: Antisemitismus Position |frequenzy: 1
NamedEntity-Organisation: EU-Ratsvorsitz |frequenzy: 1
NamedEntity-Organisation: Gesellschaft linke Gewalt |frequenzy: 1
NamedEntity-Organisation: ECDC |frequenzy: 1
NamedEntity-Organisation: Aktion |frequenzy: 1
NamedEntity-Organisation: EBA |frequenzy: 1
NamedEntity-Organisation: Virusaktivität |frequenzy: 1
NamedEntity-Organisation: Condor Flugdienst usw  |frequenzy: 1
NamedEntity-Organisation: Karstadt |frequenzy: 1
NamedEntity-Organisation: Institut für Gleichstellung |frequenzy: 1
NamedEntity-Organisation: Zeit Thatchers |frequenzy: 1
NamedEntity-Organisation: TPP |frequenzy: 1
NamedEntity-Organisation: AidA |frequenzy: 1
NamedEntity-Organisation: LotharBindingSPD |frequenzy: 1
NamedEntity-Organisation: DHL |frequenzy: 1
NamedEntity-Organisation: Arbeitszeitkorridore! |frequenzy: 1
NamedEntity-Organisation: AStA  1 |frequenzy: 1
NamedEntity-Organisation: Textes der Europäischen Kommission |frequenzy: 1
NamedEntity-Organisation: Aufstands |frequenzy: 1
NamedEntity-Organisation: DGB 2 |frequenzy: 1
NamedEntity-Organisation: deutschen Parlaments |frequenzy: 1
NamedEntity-Organisation: GEZ-Erhöhung |frequenzy: 1
NamedEntity-Organisation: Wirtschafts- und Finanzunion |frequenzy: 1
NamedEntity-Organisation: Weihnachts-Lockdown! |frequenzy: 1
NamedEntity-Organisation: EU-Haftungssumme |frequenzy: 1
NamedEntity-Organisation: Freie Demokratische Partei |frequenzy: 1
NamedEntity-Organisation: Diskontinuität |frequenzy: 1
NamedEntity-Organisation: SDP |frequenzy: 1
NamedEntity-Organisation: Unseres Erachtens |frequenzy: 1
NamedEntity-Organisation: Steinzeitdiät |frequenzy: 1
NamedEntity-Organisation: Bund „Steuerungs- und Kontrollrechte |frequenzy: 1
NamedEntity-Organisation: italienischen Mafiaclans |frequenzy: 1
NamedEntity-Organisation: Ministerium Ihres |frequenzy: 1
NamedEntity-Organisation: Zappelstroms |frequenzy: 1
NamedEntity-Organisation: Bürokratiedschungel |frequenzy: 1
NamedEntity-Organisation: deutschen Nationalmannschaft |frequenzy: 1
NamedEntity-Organisation: California State University |frequenzy: 1
NamedEntity-Organisation: Pro Polizei Berlin |frequenzy: 1
NamedEntity-Organisation: AfD Gedanken |frequenzy: 1
NamedEntity-Organisation: E-3-Format |frequenzy: 1
NamedEntity-Organisation: Linken 20 linke |frequenzy: 1
NamedEntity-Organisation: SPD-Chefin |frequenzy: 1
NamedEntity-Organisation: Libyen-Konferenz |frequenzy: 1
NamedEntity-Organisation: Katholische Hochschule Nordrhein-Westfalen |frequenzy: 1
NamedEntity-Organisation: Europäischen Landwirtschaftsfonds |frequenzy: 1
NamedEntity-Organisation: Krisen- und Konfliktherde |frequenzy: 1
NamedEntity-Organisation: deutschen Waldes |frequenzy: 1
NamedEntity-Organisation: SPD-Vertreter |frequenzy: 1
NamedEntity-Organisation: EWF-Plan |frequenzy: 1
NamedEntity-Organisation: Nachhinein |frequenzy: 1
NamedEntity-Organisation: KaiWegnerCDU |frequenzy: 1
NamedEntity-Organisation: katholische Kirche |frequenzy: 1
NamedEntity-Organisation: British Airways |frequenzy: 1
NamedEntity-Organisation: EU-Minister |frequenzy: 1
NamedEntity-Organisation: AndreasScheuerBundesminister für Verkehr |frequenzy: 1
NamedEntity-Organisation: 52-Gigawatt-Deckels |frequenzy: 1
NamedEntity-Organisation: Herrn Verhofstadt |frequenzy: 1
NamedEntity-Organisation: Polen |frequenzy: 1
NamedEntity-Organisation: Gesellschaft in unserem Land |frequenzy: 1
NamedEntity-Organisation: KI-Nutzung |frequenzy: 1
NamedEntity-Organisation: Die Grünen Anja Hajduk |frequenzy: 1
NamedEntity-Organisation: Jugend |frequenzy: 1
NamedEntity-Organisation: deutsche Außenministerium |frequenzy: 1
NamedEntity-Organisation: Clanbosse |frequenzy: 1
NamedEntity-Organisation: Post Florian PronoldMartin |frequenzy: 1
NamedEntity-Organisation: Myanmar |frequenzy: 1
NamedEntity-Organisation: NATO-Bündniszusagen |frequenzy: 1
NamedEntity-Organisation: Monitoringsystems für Treibhausgasemissionen |frequenzy: 1
NamedEntity-Organisation: Tübingen |frequenzy: 1
NamedEntity-Organisation: DDR-Willkür |frequenzy: 1
NamedEntity-Organisation: bayerische Regierung |frequenzy: 1
NamedEntity-Organisation: PIMS |frequenzy: 1
NamedEntity-Organisation: Rote Hilfe |frequenzy: 1
NamedEntity-Organisation: Westgrenzen der DDR |frequenzy: 1
NamedEntity-Organisation: Küchenfenster |frequenzy: 1
NamedEntity-Organisation: Oury Jalloh |frequenzy: 1
NamedEntity-Organisation: Madsack |frequenzy: 1
NamedEntity-Organisation: Uni Freiburg |frequenzy: 1
NamedEntity-Organisation: Dresdner Bank |frequenzy: 1
NamedEntity-Organisation: Europäischen Auswärtigen Dienst |frequenzy: 1
NamedEntity-Organisation: Scharia-Islam! |frequenzy: 1
NamedEntity-Organisation: ArminLaschetMinisterpräsident |frequenzy: 1
NamedEntity-Organisation: IARC |frequenzy: 1
NamedEntity-Organisation: Schengen-Raumes |frequenzy: 1
NamedEntity-Organisation: Bundesminister Seehofer |frequenzy: 1
NamedEntity-Organisation: Post Florian |frequenzy: 1
NamedEntity-Organisation: EMA |frequenzy: 1
NamedEntity-Organisation: SPD-Landesregierungen |frequenzy: 1
NamedEntity-Organisation: deutschen Auto- und Zulieferindustrie ihren Job |frequenzy: 1
NamedEntity-Organisation: Merkel-Generalsekretär |frequenzy: 1
NamedEntity-Organisation: GroKo ergreift ohne Rechtsgrund |frequenzy: 1
NamedEntity-Organisation: Algorithmen-TÜV |frequenzy: 1
NamedEntity-Organisation: Studentenparty |frequenzy: 1
NamedEntity-Organisation: IT-Zuständigkeit |frequenzy: 1
NamedEntity-Organisation: Handwerk! |frequenzy: 1
NamedEntity-Organisation: Special Olympics Deutschland  |frequenzy: 1
NamedEntity-Organisation: Erstattungsverfahrens an das Bundeszentralamt für Steuern |frequenzy: 1
NamedEntity-Organisation: Kommission des gleichen Umweltbundesamtes |frequenzy: 1
NamedEntity-Organisation: spanischen Regierung |frequenzy: 1
NamedEntity-Organisation: Impfens |frequenzy: 1
NamedEntity-Organisation: Papas Enthauptungsunterricht |frequenzy: 1
NamedEntity-Organisation: Finanzpolitischer Handlungsbedarf |frequenzy: 1
NamedEntity-Organisation: Klimaziele |frequenzy: 1
NamedEntity-Organisation: BMWi für Letzteres |frequenzy: 1
NamedEntity-Organisation: VN-Sicherheitsrat |frequenzy: 1
NamedEntity-Organisation: Schlaumeier! |frequenzy: 1
NamedEntity-Organisation: EZ-Mittel |frequenzy: 1
NamedEntity-Organisation: Wirecard Bank |frequenzy: 1
NamedEntity-Organisation: SPD-Propagandablatt |frequenzy: 1
NamedEntity-Organisation: Gesellschaft auf uns zukommt |frequenzy: 1
NamedEntity-Organisation: GIZ |frequenzy: 1
NamedEntity-Organisation: Vollkasko-Mentalität |frequenzy: 1
NamedEntity-Organisation: Märkische Allgemeine“ |frequenzy: 1
NamedEntity-Organisation: Tag für Essen und Trinken |frequenzy: 1
NamedEntity-Organisation: IPBES |frequenzy: 1
NamedEntity-Organisation: EZB-Chefin |frequenzy: 1
NamedEntity-Organisation: BDS-Frage |frequenzy: 1
NamedEntity-Organisation: Herrn Merz |frequenzy: 1
NamedEntity-Organisation: Stiftung den Betroffenen |frequenzy: 1
NamedEntity-Organisation: Microsofts |frequenzy: 1
NamedEntity-Organisation: US-Außenministerium |frequenzy: 1
NamedEntity-Organisation: Jüdischen Allgemeinen |frequenzy: 1
NamedEntity-Organisation: Finanzrahmens der Europäischen Union |frequenzy: 1
NamedEntity-Organisation: Merkels Wahrheitsmonopol |frequenzy: 1
NamedEntity-Organisation: CSU-Fraktionsvorstandes |frequenzy: 1
NamedEntity-Organisation: Gesetzgebungs- und Regelungskompetenz |frequenzy: 1
NamedEntity-Organisation: Leipziger Universität |frequenzy: 1
NamedEntity-Organisation: Racial Profiling |frequenzy: 1
NamedEntity-Organisation: Unionsrecht |frequenzy: 1
NamedEntity-Organisation: Bank für Internationalen Zahlungsausgleich |frequenzy: 1
NamedEntity-Organisation: Hauptansprechpartner für Patientinnen und Patienten |frequenzy: 1
NamedEntity-Organisation: Bund Finanzhilfen |frequenzy: 1
NamedEntity-Organisation: Deutsche Gesellschaft für Osteuropakunde |frequenzy: 1
NamedEntity-Organisation: FRG |frequenzy: 1
NamedEntity-Organisation: FNP |frequenzy: 1
NamedEntity-Organisation: MDR  |frequenzy: 1
NamedEntity-Organisation: CSU-Fraktionsvorsitzenden Harbarth |frequenzy: 1
NamedEntity-Organisation: BayWa |frequenzy: 1
NamedEntity-Organisation: MINUSMA-Operation |frequenzy: 1
NamedEntity-Organisation: Italo-Exit |frequenzy: 1
NamedEntity-Organisation: EU-Flottenzielen |frequenzy: 1
NamedEntity-Organisation: Serum Institute |frequenzy: 1
NamedEntity-Organisation: Hamas-Terroristen |frequenzy: 1
NamedEntity-Organisation: Klimawandel! |frequenzy: 1
NamedEntity-Organisation: pan |frequenzy: 1
NamedEntity-Organisation: DDR-Stasichef |frequenzy: 1
NamedEntity-Organisation: Carbon Budget |frequenzy: 1
NamedEntity-Organisation: Deutsche Zentrale für Tourismus |frequenzy: 1
NamedEntity-Organisation: Organisation Campact |frequenzy: 1
NamedEntity-Organisation: Punch |frequenzy: 1
NamedEntity-Organisation: Herrn Beeck |frequenzy: 1
